,Start,Stop,Pearson,expected-arrival
332,2022-03-01 20:03:00,2022-03-01 21:03:00,4,9
333,2022-03-01 20:04:00,2022-03-01 21:04:00,4,9
334,2022-03-01 20:05:00,2022-03-01 21:05:00,4,9
335,2022-03-01 20:06:00,2022-03-01 21:06:00,4,9
336,2022-03-01 20:07:00,2022-03-01 21:07:00,4,9
337,2022-03-01 20:08:00,2022-03-01 21:08:00,4,9
338,2022-03-01 20:09:00,2022-03-01 21:09:00,4,9
339,2022-03-01 20:10:00,2022-03-01 21:10:00,4,9
340,2022-03-01 20:11:00,2022-03-01 21:11:00,4,9
341,2022-03-01 20:12:00,2022-03-01 21:12:00,20,9
342,2022-03-01 20:13:00,2022-03-01 21:13:00,20,9
343,2022-03-01 20:14:00,2022-03-01 21:14:00,20,9
344,2022-03-01 20:15:00,2022-03-01 21:15:00,20,9
345,2022-03-01 20:16:00,2022-03-01 21:16:00,20,9
346,2022-03-01 20:17:00,2022-03-01 21:17:00,20,9
347,2022-03-01 20:18:00,2022-03-01 21:18:00,20,9
348,2022-03-01 20:19:00,2022-03-01 21:19:00,20,9
349,2022-03-01 20:20:00,2022-03-01 21:20:00,20,9
350,2022-03-01 20:21:00,2022-03-01 21:21:00,20,9
351,2022-03-01 20:22:00,2022-03-01 21:22:00,20,9
352,2022-03-01 20:23:00,2022-03-01 21:23:00,20,9
353,2022-03-01 20:24:00,2022-03-01 21:24:00,20,9
354,2022-03-01 20:25:00,2022-03-01 21:25:00,20,9
355,2022-03-01 20:26:00,2022-03-01 21:26:00,20,9
356,2022-03-01 20:27:00,2022-03-01 21:27:00,20,9
357,2022-03-01 20:28:00,2022-03-01 21:28:00,20,9
358,2022-03-01 20:29:00,2022-03-01 21:29:00,5,9
359,2022-03-01 20:30:00,2022-03-01 21:30:00,5,9
360,2022-03-01 20:31:00,2022-03-01 21:31:00,4,9
361,2022-03-01 20:32:00,2022-03-01 21:32:00,4,9
362,2022-03-01 20:33:00,2022-03-01 21:33:00,4,9
363,2022-03-01 20:34:00,2022-03-01 21:34:00,3,9
364,2022-03-01 20:35:00,2022-03-01 21:35:00,3,9
365,2022-03-01 20:36:00,2022-03-01 21:36:00,3,9
366,2022-03-01 20:37:00,2022-03-01 21:37:00,19,9
367,2022-03-01 20:38:00,2022-03-01 21:38:00,19,9
368,2022-03-01 20:39:00,2022-03-01 21:39:00,19,9
369,2022-03-01 20:40:00,2022-03-01 21:40:00,19,9
370,2022-03-01 20:41:00,2022-03-01 21:41:00,19,9
371,2022-03-01 20:42:00,2022-03-01 21:42:00,19,9
372,2022-03-01 20:43:00,2022-03-01 21:43:00,19,9
373,2022-03-01 20:44:00,2022-03-01 21:44:00,19,9
374,2022-03-01 20:45:00,2022-03-01 21:45:00,19,9
375,2022-03-01 20:46:00,2022-03-01 21:46:00,19,9
376,2022-03-01 20:47:00,2022-03-01 21:47:00,19,9
377,2022-03-01 20:48:00,2022-03-01 21:48:00,19,9
378,2022-03-01 20:49:00,2022-03-01 21:49:00,19,9
379,2022-03-01 20:50:00,2022-03-01 21:50:00,12,9
380,2022-03-01 20:51:00,2022-03-01 21:51:00,13,9
381,2022-03-01 20:52:00,2022-03-01 21:52:00,13,9
382,2022-03-01 20:53:00,2022-03-01 21:53:00,12,9
383,2022-03-01 20:54:00,2022-03-01 21:54:00,11,9
384,2022-03-01 20:55:00,2022-03-01 21:55:00,12,9
385,2022-03-01 20:56:00,2022-03-01 21:56:00,12,9
386,2022-03-01 20:57:00,2022-03-01 21:57:00,12,9
387,2022-03-01 20:58:00,2022-03-01 21:58:00,12,9
388,2022-03-01 20:59:00,2022-03-01 21:59:00,12,9
389,2022-03-01 21:00:00,2022-03-01 22:00:00,12,9
390,2022-03-01 21:01:00,2022-03-01 22:01:00,12,9
391,2022-03-01 21:02:00,2022-03-01 22:02:00,12,9
392,2022-03-01 21:03:00,2022-03-01 22:03:00,12,9
393,2022-03-01 21:04:00,2022-03-01 22:04:00,12,9
394,2022-03-01 21:05:00,2022-03-01 22:05:00,12,9
395,2022-03-01 21:06:00,2022-03-01 22:06:00,13,9
396,2022-03-01 21:07:00,2022-03-01 22:07:00,14,9
397,2022-03-01 21:08:00,2022-03-01 22:08:00,14,9
398,2022-03-01 21:09:00,2022-03-01 22:09:00,14,9
399,2022-03-01 21:10:00,2022-03-01 22:10:00,14,9
400,2022-03-01 21:11:00,2022-03-01 22:11:00,15,9
