,Start,Stop,Pearson,expected-arrival
387,2015-12-10 06:04:00,2015-12-10 07:04:00,4,10
388,2015-12-10 06:05:00,2015-12-10 07:05:00,4,10
389,2015-12-10 06:06:00,2015-12-10 07:06:00,4,10
390,2015-12-10 06:07:00,2015-12-10 07:07:00,4,10
391,2015-12-10 06:08:00,2015-12-10 07:08:00,4,10
392,2015-12-10 06:09:00,2015-12-10 07:09:00,5,10
393,2015-12-10 06:10:00,2015-12-10 07:10:00,5,10
394,2015-12-10 06:11:00,2015-12-10 07:11:00,5,10
395,2015-12-10 06:12:00,2015-12-10 07:12:00,5,10
396,2015-12-10 06:13:00,2015-12-10 07:13:00,6,10
397,2015-12-10 06:14:00,2015-12-10 07:14:00,6,10
398,2015-12-10 06:15:00,2015-12-10 07:15:00,7,9
399,2015-12-10 06:16:00,2015-12-10 07:16:00,7,9
400,2015-12-10 06:17:00,2015-12-10 07:17:00,8,9
401,2015-12-10 06:18:00,2015-12-10 07:18:00,8,9
402,2015-12-10 06:19:00,2015-12-10 07:19:00,0,9
403,2015-12-10 06:20:00,2015-12-10 07:20:00,0,9
404,2015-12-10 06:21:00,2015-12-10 07:21:00,0,9
405,2015-12-10 06:22:00,2015-12-10 07:22:00,0,9
406,2015-12-10 06:23:00,2015-12-10 07:23:00,0,9
407,2015-12-10 06:24:00,2015-12-10 07:24:00,0,9
408,2015-12-10 06:25:00,2015-12-10 07:25:00,0,9
409,2015-12-10 06:26:00,2015-12-10 07:26:00,0,9
410,2015-12-10 06:27:00,2015-12-10 07:27:00,0,9
411,2015-12-10 06:28:00,2015-12-10 07:28:00,0,9
412,2015-12-10 06:29:00,2015-12-10 07:29:00,0,9
413,2015-12-10 06:30:00,2015-12-10 07:30:00,0,9
414,2015-12-10 06:31:00,2015-12-10 07:31:00,0,9
415,2015-12-10 06:32:00,2015-12-10 07:32:00,0,9
416,2015-12-10 06:33:00,2015-12-10 07:33:00,0,9
417,2015-12-10 06:34:00,2015-12-10 07:34:00,0,9
418,2015-12-10 06:35:00,2015-12-10 07:35:00,0,9
419,2015-12-10 06:36:00,2015-12-10 07:36:00,0,9
420,2015-12-10 06:37:00,2015-12-10 07:37:00,0,9
421,2015-12-10 06:38:00,2015-12-10 07:38:00,0,9
422,2015-12-10 06:39:00,2015-12-10 07:39:00,0,9
423,2015-12-10 06:40:00,2015-12-10 07:40:00,0,9
424,2015-12-10 06:41:00,2015-12-10 07:41:00,0,9
425,2015-12-10 06:42:00,2015-12-10 07:42:00,0,9
426,2015-12-10 06:43:00,2015-12-10 07:43:00,0,9
427,2015-12-10 06:44:00,2015-12-10 07:44:00,0,9
428,2015-12-10 06:45:00,2015-12-10 07:45:00,0,9
429,2015-12-10 06:46:00,2015-12-10 07:46:00,0,9
430,2015-12-10 06:47:00,2015-12-10 07:47:00,0,9
431,2015-12-10 06:48:00,2015-12-10 07:48:00,0,9
432,2015-12-10 06:49:00,2015-12-10 07:49:00,0,9
