,Start,Stop,Pearson,expected-arrival
371,2015-07-15 18:41:00,2015-07-15 19:41:00,18,10
372,2015-07-15 18:42:00,2015-07-15 19:42:00,18,10
373,2015-07-15 18:43:00,2015-07-15 19:43:00,18,10
374,2015-07-15 18:44:00,2015-07-15 19:44:00,18,10
375,2015-07-15 18:45:00,2015-07-15 19:45:00,18,10
376,2015-07-15 18:46:00,2015-07-15 19:46:00,18,10
377,2015-07-15 18:47:00,2015-07-15 19:47:00,18,10
378,2015-07-15 18:48:00,2015-07-15 19:48:00,18,10
379,2015-07-15 18:49:00,2015-07-15 19:49:00,18,10
380,2015-07-15 18:50:00,2015-07-15 19:50:00,18,10
381,2015-07-15 18:51:00,2015-07-15 19:51:00,18,10
382,2015-07-15 18:52:00,2015-07-15 19:52:00,18,10
383,2015-07-15 18:53:00,2015-07-15 19:53:00,18,10
384,2015-07-15 18:54:00,2015-07-15 19:54:00,18,10
385,2015-07-15 18:55:00,2015-07-15 19:55:00,18,10
386,2015-07-15 18:56:00,2015-07-15 19:56:00,18,10
387,2015-07-15 18:57:00,2015-07-15 19:57:00,18,10
388,2015-07-15 18:58:00,2015-07-15 19:58:00,18,10
389,2015-07-15 18:59:00,2015-07-15 19:59:00,18,10
390,2015-07-15 19:00:00,2015-07-15 20:00:00,18,10
391,2015-07-15 19:01:00,2015-07-15 20:01:00,18,10
392,2015-07-15 19:02:00,2015-07-15 20:02:00,18,10
393,2015-07-15 19:03:00,2015-07-15 20:03:00,18,10
394,2015-07-15 19:04:00,2015-07-15 20:04:00,18,10
395,2015-07-15 19:05:00,2015-07-15 20:05:00,18,10
396,2015-07-15 19:06:00,2015-07-15 20:06:00,18,10
397,2015-07-15 19:07:00,2015-07-15 20:07:00,18,10
398,2015-07-15 19:08:00,2015-07-15 20:08:00,19,10
399,2015-07-15 19:09:00,2015-07-15 20:09:00,19,10
400,2015-07-15 19:10:00,2015-07-15 20:10:00,19,10
401,2015-07-15 19:11:00,2015-07-15 20:11:00,19,10
402,2015-07-15 19:12:00,2015-07-15 20:12:00,19,10
403,2015-07-15 19:13:00,2015-07-15 20:13:00,19,10
404,2015-07-15 19:14:00,2015-07-15 20:14:00,19,10
405,2015-07-15 19:15:00,2015-07-15 20:15:00,19,10
406,2015-07-15 19:16:00,2015-07-15 20:16:00,19,10
407,2015-07-15 19:17:00,2015-07-15 20:17:00,19,10
408,2015-07-15 19:18:00,2015-07-15 20:18:00,19,10
409,2015-07-15 19:19:00,2015-07-15 20:19:00,19,10
410,2015-07-15 19:20:00,2015-07-15 20:20:00,19,10
411,2015-07-15 19:21:00,2015-07-15 20:21:00,19,10
412,2015-07-15 19:22:00,2015-07-15 20:22:00,19,10
413,2015-07-15 19:23:00,2015-07-15 20:23:00,19,10
414,2015-07-15 19:24:00,2015-07-15 20:24:00,19,10
415,2015-07-15 19:25:00,2015-07-15 20:25:00,27,10
416,2015-07-15 19:26:00,2015-07-15 20:26:00,28,10
417,2015-07-15 19:27:00,2015-07-15 20:27:00,29,10
418,2015-07-15 19:28:00,2015-07-15 20:28:00,30,10
419,2015-07-15 19:29:00,2015-07-15 20:29:00,30,10
420,2015-07-15 19:30:00,2015-07-15 20:30:00,30,10
421,2015-07-15 19:31:00,2015-07-15 20:31:00,30,10
422,2015-07-15 19:32:00,2015-07-15 20:32:00,30,10
423,2015-07-15 19:33:00,2015-07-15 20:33:00,30,10
424,2015-07-15 19:34:00,2015-07-15 20:34:00,30,10
425,2015-07-15 19:35:00,2015-07-15 20:35:00,30,10
426,2015-07-15 19:36:00,2015-07-15 20:36:00,30,10
427,2015-07-15 19:37:00,2015-07-15 20:37:00,30,10
428,2015-07-15 19:38:00,2015-07-15 20:38:00,30,10
429,2015-07-15 19:39:00,2015-07-15 20:39:00,30,10
430,2015-07-15 19:40:00,2015-07-15 20:40:00,30,10
431,2015-07-15 19:41:00,2015-07-15 20:41:00,30,10
432,2015-07-15 19:42:00,2015-07-15 20:42:00,30,10
433,2015-07-15 19:43:00,2015-07-15 20:43:00,30,10
